Geneid	/data/users/egraf/RNAseq/5_samtools_sort_2/HER21_sorted.bam	/data/users/egraf/RNAseq/5_samtools_sort_2/HER22_sorted.bam	/data/users/egraf/RNAseq/5_samtools_sort_2/HER23_sorted.bam	/data/users/egraf/RNAseq/5_samtools_sort_2/NonTNBC1_sorted.bam	/data/users/egraf/RNAseq/5_samtools_sort_2/NonTNBC2_sorted.bam	/data/users/egraf/RNAseq/5_samtools_sort_2/NonTNBC3_sorted.bam	/data/users/egraf/RNAseq/5_samtools_sort_2/Normal1_sorted.bam	/data/users/egraf/RNAseq/5_samtools_sort_2/Normal2_sorted.bam	/data/users/egraf/RNAseq/5_samtools_sort_2/Normal3_sorted.bam	/data/users/egraf/RNAseq/5_samtools_sort_2/TNBC1_sorted.bam	/data/users/egraf/RNAseq/5_samtools_sort_2/TNBC2_sorted.bam	/data/users/egraf/RNAseq/5_samtools_sort_2/TNBC3_sorted.bam
ENSG00000224625	1	0	1	3	5	8	0	0	0	12	8	2
ENSG00000277099	0	0	1	1	2	5	0	0	0	9	5	2
ENSG00000162843	13	11	11	23	12	12	0	0	3	26	11	19
ENSG00000264720	3	2	2	2	0	1	0	1	0	1	1	1
ENSG00000248458	10	7	25	4	6	8	0	1	3	8	1	2
ENSG00000152760	8	6	14	19	8	11	15	14	28	16	6	12
ENSG00000152763	51	83	35	208	211	204	68	86	124	91	55	74
ENSG00000231080	0	0	0	0	1	0	0	0	0	1	0	1
ENSG00000118473	209	152	305	315	308	277	54	132	249	253	234	105
ENSG00000229400	0	2	1	2	5	3	2	0	0	8	1	3
ENSG00000286719	0	0	2	2	7	2	0	0	0	7	2	6
ENSG00000143815	970	1425	686	881	314	339	145	838	1090	875	594	862
ENSG00000185842	830	727	391	1322	638	920	97	258	193	563	359	257
ENSG00000222046	12	18	9	13	22	27	5	8	1	16	9	6
ENSG00000143479	144	501	138	697	230	224	960	2143	3080	223	316	359
ENSG00000120337	10	6	20	12	12	11	1	13	1	26	6	10
ENSG00000212916	120	98	54	237	64	32	9	20	35	70	147	66
ENSG00000117600	40	17	23	111	34	47	29	113	255	72	37	35
ENSG00000119283	5	0	3	17	24	19	0	0	1	59	26	42
ENSG00000254685	183	259	274	386	314	432	66	141	155	344	186	232
ENSG00000196944	1	0	0	1	1	0	0	0	0	1	2	2
ENSG00000172410	0	3	0	1	0	2	0	0	0	2	0	0
ENSG00000196418	280	1408	416	1077	214	203	42	135	93	235	462	449
ENSG00000186440	1	0	0	1	0	1	0	0	0	5	1	2
ENSG00000263513	4	17	6	2	1	2	0	0	5	5	4	7
ENSG00000197241	0	0	1	2	13	4	0	1	0	19	8	5
ENSG00000196171	0	0	0	0	2	3	0	0	0	6	0	3
ENSG00000187170	0	0	0	0	0	1	0	0	0	5	0	1
ENSG00000226029	9	25	23	16	17	21	9	20	32	12	5	6
ENSG00000206652	55	603	58	127	3050	5	0	0	0	4	18	3
ENSG00000277344	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225710	0	0	0	2	1	1	0	0	0	1	0	0
ENSG00000207513	0	2	4	5	0	1	0	0	0	1	1	0
ENSG00000169717	0	0	0	4	5	2	0	0	0	9	6	4
ENSG00000283572	0	0	0	1	1	1	0	0	0	1	0	0
ENSG00000226286	1	0	1	1	1	0	1	0	0	1	0	1
ENSG00000279839	1	0	2	2	1	12	0	1	1	10	4	2
ENSG00000231978	4	5	1	1	1	2	0	0	0	2	1	0
ENSG00000187942	5	3	8	9	10	15	11	44	40	11	6	9
ENSG00000142798	2728	3368	1620	1493	2460	2260	982	5993	4662	1442	2651	1261
ENSG00000232037	3	2	1	9	4	1	1	0	1	2	6	4
ENSG00000219073	0	0	0	0	0	3	0	0	0	5	3	3
ENSG00000285959	0	0	0	3	3	1	0	0	0	3	0	0
ENSG00000273610	0	0	0	1	0	0	0	0	0	1	0	1
ENSG00000201919	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000142789	0	0	0	0	5	4	0	0	0	3	2	1
ENSG00000278124	0	0	0	1	0	0	0	0	0	3	0	0
ENSG00000201273	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000218510	34	34	26	44	39	32	14	18	29	28	54	24
ENSG00000285752	7	17	7	8	9	9	11	10	7	6	7	5
ENSG00000285794	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230068	9	5	7	9	14	3	4	1	1	5	0	2
ENSG00000271428	13	28	16	3	9	5	0	7	1	14	0	9
ENSG00000162552	33	37	22	164	124	80	527	430	226	35	36	32
ENSG00000266564	0	0	0	0	1	0	0	0	0	2	0	0
ENSG00000252692	0	0	0	0	1	0	0	0	0	0	0	3
ENSG00000198049	1	0	2	6	4	4	1	0	1	21	2	11
ENSG00000225483	0	0	0	0	1	0	0	0	0	2	0	0
ENSG00000236889	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000196550	18	74	23	27	15	11	18	21	75	30	11	31
ENSG00000266028	341	547	217	161	168	188	251	872	1287	274	148	111
ENSG00000229509	0	0	0	0	0	1	3	3	1	0	0	1
ENSG00000263528	144	185	208	254	100	164	91	136	87	248	180	192
ENSG00000278465	0	0	0	1	1	4	0	0	0	0	0	0
ENSG00000162888	19	19	17	6	6	11	1	2	2	40	12	8
ENSG00000261000	3	3	3	3	2	4	0	1	1	7	4	1
ENSG00000266094	614	543	599	499	156	228	366	855	1548	484	326	304
ENSG00000234981	16	26	34	20	22	12	8	5	7	28	7	16
ENSG00000279946	2	17	2	4	5	6	1	1	2	22	3	7
ENSG00000143486	343	621	385	711	446	555	1271	2088	1435	445	446	422
ENSG00000058453	98	98	146	300	322	255	290	608	599	169	187	117
ENSG00000207389	163	240	114	47	20	12	0	0	0	6	26	8
ENSG00000143494	93	1069	113	401	95	194	52	307	367	456	162	118
ENSG00000215883	85	50	80	122	120	143	22	92	84	58	45	113
ENSG00000162650	22	58	38	108	37	50	59	179	97	87	60	55
ENSG00000120334	104	357	136	378	110	175	65	134	106	335	169	244
ENSG00000162714	221	723	278	1296	462	399	666	1701	1892	529	683	328
ENSG00000152061	1662	1232	1308	1502	1024	1309	412	1051	1450	812	649	843
ENSG00000116748	15	26	18	22	5	12	4	7	21	22	14	35
ENSG00000177414	0	0	0	2	1	1	1	0	0	1	3	1
ENSG00000134256	86	25	25	67	19	24	30	71	67	82	31	19
ENSG00000197084	0	0	0	2	5	4	0	0	0	6	4	0
ENSG00000273213	4	2	16	5	4	0	22	35	63	13	6	14
ENSG00000135838	367	377	611	678	140	216	38	60	45	272	161	256
ENSG00000180198	215	464	480	926	336	404	1079	2377	3306	697	464	477
ENSG00000183586	0	0	1	0	0	3	0	0	1	1	1	1
ENSG00000143536	0	0	3	4	7	15	0	0	0	26	8	9
ENSG00000186207	0	0	0	3	2	3	0	0	0	8	2	2
ENSG00000169509	0	0	0	0	0	0	0	0	0	3	0	2
ENSG00000185966	0	0	0	2	4	1	0	0	0	11	4	2
ENSG00000163202	0	0	0	2	2	1	0	0	0	13	3	5
ENSG00000092850	2	0	1	27	15	8	20	16	18	14	4	10
ENSG00000116863	85	79	142	815	188	203	237	519	408	331	227	221
ENSG00000171812	215	167	161	1363	614	527	110	505	601	234	574	550
ENSG00000054116	342	329	370	1437	479	510	696	1087	804	577	512	729
ENSG00000116871	412	217	338	1347	535	548	2091	8791	9365	631	715	579
ENSG00000264592	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231849	5	3	5	2	6	3	1	0	0	7	0	3
ENSG00000160094	172	302	104	247	158	155	186	426	581	189	237	151
ENSG00000270115	10	36	10	6	6	6	0	0	0	7	4	0
ENSG00000184389	0	1	2	3	2	1	10	1	8	5	8	0
ENSG00000284154	2	4	5	2	0	1	0	3	2	2	0	2
ENSG00000222112	11	15	18	4	7	3	1	11	5	10	5	2
ENSG00000263841	0	0	0	2	2	3	0	0	0	6	0	2
ENSG00000197956	380	886	1113	2804	1147	696	2748	7400	4837	693	1711	1643
ENSG00000196154	252	141	321	458	193	166	414	980	708	252	277	1782
ENSG00000188015	2	3	7	14	10	6	8	10	2	15	11	24
ENSG00000196754	25	17	8	18	15	13	138	279	317	35	71	126
ENSG00000285867	6	28	16	61	26	34	23	36	66	53	24	44
ENSG00000188643	182	848	1164	3305	838	1068	1991	4154	4323	321	1226	2413
ENSG00000189334	118	491	959	3220	1242	1266	2208	2392	3606	311	341	1391
ENSG00000160678	11	159	23	2410	24	45	104	200	109	523	1022	2799
ENSG00000143553	87	127	158	521	174	182	121	206	160	147	141	344
ENSG00000214193	31	58	51	438	292	267	368	1032	755	82	77	87
ENSG00000286379	5	2	2	69	17	25	78	183	144	35	13	27
ENSG00000196182	250	275	345	962	267	251	2050	6007	8002	392	416	274
ENSG00000181817	80	97	162	508	211	163	150	203	249	189	191	199
ENSG00000222821	0	0	1	0	1	0	0	0	0	1	0	0
ENSG00000116885	51	33	54	136	110	95	107	133	153	58	34	36
ENSG00000201448	95	25	28	173	104	83	0	0	0	11	27	6
ENSG00000116898	221	207	310	874	333	349	356	638	400	339	253	261
ENSG00000142694	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232237	3	3	1	7	3	5	0	0	1	4	1	5
ENSG00000225857	1	1	0	7	9	13	6	5	2	22	6	6
ENSG00000243155	4	13	4	7	3	3	10	7	13	6	10	6
ENSG00000232586	1	2	0	5	1	5	0	1	2	5	5	4
ENSG00000251520	11	31	6	5	3	12	3	2	3	15	9	1
ENSG00000270711	2	22	5	1	0	2	4	0	1	1	8	3
ENSG00000135823	611	2125	821	1837	589	934	367	1040	1603	928	1048	820
ENSG00000153029	353	215	272	1242	261	372	214	445	998	428	466	260
ENSG00000117500	773	1048	1368	2016	714	775	1390	4029	6491	1207	747	1242
ENSG00000237003	1	5	4	2	2	1	0	0	0	3	4	0
ENSG00000225297	0	2	2	2	0	0	0	0	0	3	0	1
ENSG00000229567	8	6	3	1	5	2	2	1	0	0	0	0
ENSG00000122483	198	495	318	171	113	91	53	99	129	388	109	154
ENSG00000274386	10	14	13	37	12	14	20	11	30	15	10	10
ENSG00000177868	44	59	48	196	109	88	52	113	149	47	96	122
ENSG00000120370	184	554	306	357	227	254	53	115	183	321	316	287
ENSG00000240553	10	16	14	1	4	1	2	2	1	8	0	1
ENSG00000263793	0	2	0	0	0	0	0	0	0	0	0	0
ENSG00000266802	0	1	0	0	0	1	1	0	0	1	0	0
ENSG00000229010	6	6	4	0	1	4	3	0	1	4	3	4
ENSG00000206935	1	4	1	0	2	0	1	1	0	1	1	0
ENSG00000252578	1	5	0	1	0	4	0	1	0	1	0	0
ENSG00000004487	1060	2768	1155	2023	841	747	1058	2651	3243	1044	1325	646
ENSG00000196734	0	0	0	3	1	0	0	0	0	6	2	3
ENSG00000186844	0	0	0	0	2	1	0	0	0	8	1	6
ENSG00000235942	0	0	0	3	1	5	0	0	0	5	1	3
ENSG00000163206	0	0	0	1	1	3	0	0	0	12	1	3
ENSG00000163207	4	1	3	7	4	13	1	2	53	16	9	13
ENSG00000224308	0	0	0	0	0	0	0	0	0	1	1	2
ENSG00000184148	0	0	0	4	2	2	0	0	0	12	3	0
ENSG00000163209	30	2	0	1	2	5	1	0	0	8	1	4
ENSG00000252920	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000169469	1	0	1	2	1	3	1	1	2	4	4	10
ENSG00000163216	0	1	0	3	3	2	0	0	0	11	0	2
ENSG00000241794	0	2	0	2	1	0	0	0	0	2	0	1
ENSG00000196805	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000203785	1	4	0	0	1	1	0	0	0	1	1	4
ENSG00000244094	0	0	0	0	1	0	0	0	0	0	1	1
ENSG00000159516	0	0	0	0	2	0	0	0	0	7	1	0
ENSG00000162706	19	3	11	19	13	24	171	110	130	36	32	31
ENSG00000222552	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000196184	0	0	0	4	5	6	0	0	0	13	5	4
ENSG00000179639	41	15	6	32	23	79	29	59	70	8	49	5
ENSG00000142661	3	4	10	38	34	37	18	41	64	104	57	43
ENSG00000230703	0	0	0	1	0	2	0	0	0	1	0	0
ENSG00000142677	2	8	0	65	10	11	5	13	8	38	10	10
ENSG00000185436	97	101	54	198	85	71	96	256	340	72	77	93
ENSG00000286185	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000163435	669	752	725	2654	1093	847	3198	16137	12519	755	744	1001
ENSG00000249007	8	4	2	18	10	13	8	103	28	5	2	3
ENSG00000232296	0	0	0	1	1	1	0	0	1	3	1	1
ENSG00000235811	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212512	0	0	0	1	0	0	0	0	0	8	0	3
ENSG00000227109	0	0	0	0	0	0	0	0	0	4	0	1
ENSG00000133067	13	52	4	25	17	24	177	456	658	116	306	105
ENSG00000116991	1262	1019	604	1271	332	387	574	2238	3870	652	785	530
ENSG00000116350	742	711	901	1582	830	786	1276	4042	5195	1430	668	748
ENSG00000117501	69	201	16	9	13	10	0	0	1	30	6	11
ENSG00000226552	19	59	6	0	0	4	0	0	0	7	2	1
ENSG00000007933	818	269	29	76	38	22	20	119	46	26	14	408
ENSG00000221390	1	2	1	0	0	0	0	0	0	0	0	0
ENSG00000283598	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000094963	391	266	25	171	93	156	432	1484	1818	190	358	611
ENSG00000187800	69	29	35	165	57	88	186	1043	1169	106	56	65
ENSG00000237842	27	26	19	54	31	59	18	34	58	65	40	40
ENSG00000224520	30	56	46	245	59	99	47	98	128	89	25	164
ENSG00000253831	1	2	0	9	14	20	27	46	53	43	17	50
ENSG00000117036	798	1662	523	1655	1022	993	1737	3425	4818	1030	1046	2370
ENSG00000235700	4	16	2	2	3	4	0	2	1	3	4	0
ENSG00000232864	0	0	1	14	6	7	0	0	3	7	6	6
ENSG00000224834	5	3	3	10	3	1	2	1	0	10	3	6
ENSG00000201148	1	0	0	2	5	5	0	0	0	2	1	1
ENSG00000142698	0	0	0	9	8	7	0	2	0	26	3	10
ENSG00000270241	0	0	0	0	0	0	0	0	0	3	1	0
ENSG00000121904	64	31	40	110	114	106	6	32	36	244	93	202
ENSG00000163346	785	413	360	1759	946	1360	1114	2090	3529	905	1668	1520
ENSG00000268154	3	1	1	2	1	2	1	1	0	4	0	6
ENSG00000163348	633	549	388	1017	802	812	837	564	1498	938	817	985
ENSG00000271380	5	3	1	5	4	3	6	8	6	5	2	1
ENSG00000160691	630	708	555	3352	893	1065	2324	4511	7235	1160	1391	2224
ENSG00000173207	291	509	173	891	206	195	222	529	430	814	462	1193
ENSG00000264349	0	3	0	1	2	0	0	2	0	1	0	2
ENSG00000160688	440	608	276	1077	487	509	292	354	378	769	603	803
ENSG00000160685	554	276	460	1493	574	821	912	1671	2431	768	1013	898
ENSG00000163354	11	11	8	57	43	35	53	119	67	107	46	80
ENSG00000163357	0	9	3	28	25	33	12	18	13	89	22	54
ENSG00000143537	774	1180	1282	3314	992	836	1560	2454	1789	1770	1473	3504
ENSG00000226664	1	0	0	0	1	2	0	0	0	5	2	2
ENSG00000226487	2	0	0	0	0	1	0	0	0	2	0	1
ENSG00000014914	104	150	47	250	154	154	184	331	378	446	224	783
ENSG00000264522	603	808	332	1466	1080	1089	639	1706	2896	1091	595	1005
ENSG00000223945	4	24	3	0	3	7	0	0	0	14	6	4
ENSG00000273825	0	1	0	0	1	0	0	0	0	0	0	0
ENSG00000271644	0	3	1	5	2	6	1	5	2	1	4	4
ENSG00000215784	12	71	14	10	7	8	6	5	27	24	8	7
ENSG00000281571	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223612	30	31	39	82	25	34	4	18	17	43	55	70
ENSG00000198483	7	24	25	12	17	23	111	109	133	60	33	21
ENSG00000143127	23	22	10	59	63	79	316	606	393	136	61	66
ENSG00000131779	176	367	206	863	268	357	156	392	366	268	250	248
ENSG00000280778	1	0	0	1	0	0	0	0	1	1	0	0
ENSG00000271601	280	512	227	514	227	321	152	536	759	414	408	290
ENSG00000272031	11	7	18	18	13	17	17	26	27	29	8	19
ENSG00000278431	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000121851	49	46	63	136	61	94	116	197	219	126	66	61
ENSG00000265972	5986	4974	7318	14546	8360	8856	2665	15151	18225	6324	6980	6418
ENSG00000168509	1	1	3	4	5	10	0	2	0	12	5	7
ENSG00000201558	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271425	106	236	104	90	78	119	49	99	111	119	58	44
ENSG00000201789	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271121	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227868	0	0	0	6	3	2	3	3	4	10	5	2
ENSG00000206700	1	7	0	1	1	1	0	0	0	1	0	2
ENSG00000235105	26	25	19	25	10	16	16	13	23	11	8	11
ENSG00000223175	1	4	2	0	0	0	0	0	0	2	0	1
ENSG00000232514	0	0	0	0	0	1	0	0	0	1	0	0
ENSG00000186094	11	3	11	46	44	43	4	12	7	33	19	22
ENSG00000287661	0	3	0	3	5	2	0	0	0	10	3	5
ENSG00000162373	10	4	8	25	37	29	64	106	109	13	35	15
ENSG00000230114	0	0	0	2	0	2	0	0	0	4	2	2
ENSG00000225623	6	0	2	0	4	5	0	0	0	1	4	0
ENSG00000237478	0	0	1	3	0	1	0	0	0	2	2	0
ENSG00000215887	0	0	2	4	4	4	0	1	0	8	4	4
ENSG00000279324	4	0	4	7	9	15	0	0	0	13	4	3
ENSG00000233595	0	0	0	3	3	5	0	0	0	2	2	0
ENSG00000204006	0	0	0	1	1	1	1	2	2	5	1	3
ENSG00000185483	111	324	73	123	55	89	50	514	745	184	314	140
ENSG00000177452	3	24	3	2	2	5	2	2	2	3	5	3
ENSG00000228056	4	39	1	2	3	1	0	0	0	9	6	1
ENSG00000233328	21	47	15	199	45	44	39	61	71	41	75	11
ENSG00000230364	2	1	0	0	1	3	0	0	0	5	0	0
ENSG00000117533	282	340	361	648	324	468	92	287	352	234	280	307
ENSG00000232261	0	0	0	0	1	3	0	0	0	4	1	5
ENSG00000271459	0	0	0	0	1	1	0	0	0	0	0	0
ENSG00000253060	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000276442	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271439	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207205	15	8	27	27	12	21	4	1	7	35	25	8
ENSG00000233586	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227212	10	23	14	1	16	6	1	12	7	17	4	3
ENSG00000229002	0	0	0	0	0	1	0	0	0	2	0	0
ENSG00000275291	5	1	0	1	3	0	0	0	0	6	3	2
ENSG00000278099	50	24	27	17	23	12	0	0	0	13	15	7
ENSG00000277918	788	309	201	170	33	55	0	0	0	56	19	8
ENSG00000142609	1	2	24	16	25	21	4	4	5	41	26	28
ENSG00000286219	209	539	244	122	74	112	21	62	44	119	51	143
ENSG00000266417	0	0	0	0	2	0	0	0	0	0	0	2
ENSG00000273062	9	6	16	7	20	16	3	17	6	3	8	4
ENSG00000116191	617	514	1023	1757	867	1385	258	948	1184	142	239	321
ENSG00000228196	17	22	19	6	13	15	8	9	19	9	3	1
ENSG00000201791	1	2	3	0	1	0	1	0	0	1	0	3
ENSG00000116194	130	105	181	94	82	162	94	1144	1303	36	32	30
ENSG00000142621	61	21	53	53	48	45	22	108	176	84	38	59
ENSG00000075151	1158	1525	1322	1712	1491	1083	666	1985	3175	826	1173	539
ENSG00000143772	894	976	448	767	419	561	306	1535	2700	1208	825	781
ENSG00000163191	1392	1650	1386	3895	839	1002	3419	3665	5084	1009	1845	3076
ENSG00000285818	0	0	0	1	1	4	0	0	0	9	1	4
ENSG00000182898	2	0	2	6	3	5	0	0	0	24	3	10
ENSG00000215853	1	1	0	3	5	3	0	0	0	20	3	17
ENSG00000197915	26	7	24	15	7	13	4	5	3	41	18	28
ENSG00000266338	153	432	251	85	170	224	234	462	438	261	134	118
ENSG00000271291	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207501	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000060642	111	115	124	317	203	229	123	235	275	101	117	97
ENSG00000241188	0	0	0	0	0	0	0	0	0	1	1	0
ENSG00000287810	0	0	0	0	1	0	0	0	0	0	0	2
ENSG00000204160	247	245	343	628	205	259	280	683	1009	335	296	340
ENSG00000175793	176	25	115	663	130	166	3269	2469	5508	433	566	581
ENSG00000142751	139	111	165	730	225	317	319	535	796	98	210	141
ENSG00000198746	51	47	49	361	167	159	98	235	359	124	129	91
ENSG00000090273	316	267	424	1577	696	738	2914	2027	3171	585	582	446
ENSG00000131910	0	0	0	2	1	0	1	0	0	5	4	2
ENSG00000172746	1	0	0	2	3	2	3	0	0	1	1	1
ENSG00000225294	0	2	0	0	0	0	0	0	0	0	0	2
ENSG00000158246	22	32	62	307	54	174	623	3294	3778	223	160	91
ENSG00000188782	1	0	0	15	18	16	1	3	1	30	11	17
ENSG00000278572	0	0	0	4	4	8	1	0	0	7	4	4
ENSG00000130695	141	364	246	938	454	350	74	258	485	430	234	332
ENSG00000270733	1	4	0	4	1	3	1	1	0	3	2	0
ENSG00000131914	55	1	309	9	3	2	0	0	0	15	13	8
ENSG00000223583	6	10	11	9	1	7	0	0	0	5	3	1
ENSG00000158062	126	104	152	843	398	321	470	566	476	171	150	106
ENSG00000158615	1596	2224	1395	3447	1294	1611	2628	7963	12170	1253	1111	1126
ENSG00000288527	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000143006	0	1	0	3	0	1	0	0	1	7	2	5
ENSG00000174332	7	6	1	5	12	16	15	38	78	17	17	20
ENSG00000239007	0	1	0	1	1	0	0	0	0	2	0	0
ENSG00000058804	668	1737	944	3146	458	550	161	630	758	492	465	1360
ENSG00000201003	1	1	0	2	1	0	0	1	0	1	0	4
ENSG00000229687	0	0	0	1	0	1	0	0	0	0	0	0
ENSG00000182901	20	1	18	24	16	29	2	7	15	73	20	34
ENSG00000254539	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000188822	29	4	19	5	11	9	5	3	1	19	15	8
ENSG00000229106	4	0	2	0	3	0	0	0	0	5	3	1
ENSG00000232557	0	0	0	2	1	1	2	0	0	1	0	1
ENSG00000264926	0	0	0	0	0	0	0	0	0	1	0	1
ENSG00000189266	892	1167	1042	2863	1421	1705	1904	5929	7050	900	1012	884
ENSG00000188529	1558	2377	1603	2481	1185	1315	1036	2308	2216	1706	1155	1361
ENSG00000215905	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000158055	76	74	28	58	27	35	14	26	27	53	39	137
ENSG00000010165	262	704	317	1470	687	838	415	431	522	630	843	1039
ENSG00000213060	1	0	0	4	2	0	1	0	0	3	1	4
ENSG00000197959	125	326	89	138	144	183	60	133	308	155	370	379
ENSG00000224600	0	0	1	1	0	1	0	0	0	1	0	0
ENSG00000233540	0	9	1	2	1	2	1	0	0	2	0	2
ENSG00000283844	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283152	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000208024	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000287336	6	28	7	18	10	8	1	1	1	17	7	3
ENSG00000206684	1	0	0	0	0	0	0	0	0	1	1	0
ENSG00000135845	157	272	182	591	273	351	146	241	332	283	352	230
ENSG00000180999	2	12	2	6	1	6	0	0	0	14	3	6
ENSG00000201758	2	0	0	1	2	3	0	0	0	10	0	2
ENSG00000252073	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252282	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000251754	1	1	0	1	0	1	0	0	0	3	0	2
ENSG00000223353	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201170	0	0	0	0	0	1	0	0	0	1	1	2
ENSG00000232192	15	3	9	5	8	7	0	1	0	9	5	6
ENSG00000232793	2	0	1	0	0	0	0	0	0	0	1	2
ENSG00000203666	36	143	20	158	99	107	43	224	191	124	72	45
ENSG00000168148	3	2	0	1	0	1	1	0	0	0	1	0
ENSG00000198691	32	20	38	31	52	66	24	39	130	203	89	172
ENSG00000198625	2024	2367	1525	1314	1370	1837	599	2092	1962	1400	651	692
ENSG00000085433	194	367	204	537	289	250	336	782	1621	292	290	309
ENSG00000143811	268	277	182	462	219	336	323	319	408	143	155	92
ENSG00000078618	1490	2949	1976	4503	1667	1491	1386	2856	2945	1476	1440	1419
ENSG00000185104	525	986	694	801	394	358	908	1713	1829	670	371	540
ENSG00000117523	4265	11404	4170	2531	2599	2959	1669	6230	11120	2750	2018	1606
ENSG00000085552	159	230	133	289	140	195	148	262	248	182	207	347
ENSG00000143374	179	423	164	401	242	340	138	346	344	423	251	283
ENSG00000182134	147	542	86	314	115	115	127	160	214	185	184	300
ENSG00000263956	143	327	124	148	147	119	82	239	216	145	53	40
ENSG00000134250	4188	9126	4404	3776	2633	2685	1688	6667	10372	3154	3308	2519
ENSG00000132849	1798	2313	1964	3663	1580	1776	1173	2636	4277	716	988	735
ENSG00000175206	3	7	1	4	6	2	6	5	9	8	1	10
ENSG00000170498	0	0	0	8	1	5	1	0	1	3	4	2
ENSG00000086015	506	950	1356	2124	958	978	742	2074	1694	574	631	850
ENSG00000162409	46	33	202	836	97	332	227	393	586	90	130	237
ENSG00000196189	302	222	573	631	217	314	1078	2669	1873	387	214	422
ENSG00000221978	822	1311	1120	1744	1923	1273	1244	4235	2407	590	709	474
ENSG00000175707	47	74	99	241	123	137	100	247	206	79	115	101
ENSG00000134258	156	707	487	7169	385	1245	1358	929	2336	1755	2568	3951
ENSG00000122482	1190	2203	1275	1200	720	720	682	2665	3795	963	854	1010
ENSG00000162365	3	5	11	16	9	8	17	2	0	26	12	22
ENSG00000187961	34	80	51	168	134	93	110	135	85	48	73	82
ENSG00000163462	19	7	40	80	13	39	52	174	76	79	67	65
ENSG00000116604	400	450	350	773	695	638	1136	3062	5396	437	416	578
ENSG00000185499	127	44	335	475	54	163	1248	1816	1965	266	152	767
ENSG00000116329	5	1	79	24	48	40	1	4	2	58	14	106
ENSG00000235055	0	0	1	1	0	0	0	0	0	6	0	1
ENSG00000228431	2	0	0	0	0	0	0	2	0	5	0	1
ENSG00000234383	10	1	4	9	5	4	7	16	4	10	10	6
ENSG00000221203	0	1	1	0	1	1	0	1	0	3	0	1
ENSG00000229133	2	0	2	4	2	2	1	0	0	8	3	5
ENSG00000284637	3	0	1	0	1	2	0	0	0	1	0	0
ENSG00000237568	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238081	0	3	2	2	1	4	0	0	2	5	0	0
ENSG00000233235	2	0	1	0	0	0	0	0	0	7	2	0
ENSG00000154451	1265	947	2870	836	156	241	20	97	24	2591	557	1002
ENSG00000162595	75	5	21	4	9	10	99	73	179	19	25	1
ENSG00000011007	385	887	623	1650	504	513	639	1584	2670	519	762	469
ENSG00000117305	174	98	90	707	213	223	188	277	273	154	144	118
ENSG00000179163	477	319	706	1452	323	335	130	181	354	271	250	303
ENSG00000121764	5	3	3	10	10	5	2	9	3	16	6	4
ENSG00000084636	456	667	170	512	621	858	978	3208	3766	1378	987	398
ENSG00000283683	1	1	0	10	6	7	4	0	1	17	8	7
ENSG00000143149	658	2968	636	2506	958	1222	2106	3084	2929	1569	1779	529
ENSG00000177535	4	1	2	13	9	13	1	23	8	28	10	11
ENSG00000188340	0	0	0	1	2	4	0	0	0	7	3	3
ENSG00000203852	47	146	74	104	9	8	0	0	1	33	14	16
ENSG00000203814	257	457	66	20	94	29	51	20	27	92	45	30
ENSG00000270276	18	28	23	146	4	1	0	0	0	9	6	2
ENSG00000288859	46	138	66	88	5	7	3	2	1	16	13	4
ENSG00000143164	1115	2453	747	3424	1399	1445	850	2304	3029	732	1405	878
ENSG00000288825	0	0	0	0	0	0	0	0	0	0	0	0
